CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,EQUIP,AVAIL,ACTIVATE,CASEWGT,PSUSTRAT,VERSION
6998,30,49,1-30-2017-049-02,2,1,15,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,1,16,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,2,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,3,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,13,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,14,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,15,0,8,236.77260552681400000000,10,2
6998,30,49,1-30-2017-049-02,2,2,16,0,8,236.77260552681400000000,10,2
7035,30,50,1-30-2017-050-03,3,2,2,0,8,836.82499597619600000000,10,2
7035,30,50,1-30-2017-050-03,3,2,3,0,8,836.82499597619600000000,10,2
7035,30,50,1-30-2017-050-03,3,2,13,0,8,836.82499597619600000000,10,2
7035,30,50,1-30-2017-050-03,3,2,14,0,8,836.82499597619600000000,10,2
7035,30,50,1-30-2017-050-03,3,2,15,0,8,836.82499597619600000000,10,2
7035,30,50,1-30-2017-050-03,3,2,16,0,8,836.82499597619600000000,10,2
7077,30,51,1-30-2017-051-03,3,2,2,0,8,1962.62456855814000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,3,0,8,1962.62456855814000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,13,0,8,1962.62456855814000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,14,0,8,1962.62456855814000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,15,0,8,1962.62456855814000000000,10,2
7077,30,51,1-30-2017-051-03,3,2,16,0,8,1962.62456855814000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,2,0,8,1653.59739057328000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,3,0,8,1653.59739057328000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,13,0,8,1653.59739057328000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,14,0,8,1653.59739057328000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,15,0,8,1653.59739057328000000000,10,2
7118,30,52,1-30-2017-052-07,7,1,16,0,8,1653.59739057328000000000,10,2
7122,30,54,1-30-2017-054-02,2,1,2,0,8,35.46946276391870000000,10,2
7122,30,54,1-30-2017-054-02,2,1,3,0,8,35.46946276391870000000,10,2
7122,30,54,1-30-2017-054-02,2,1,13,1,2,35.46946276391870000000,10,2
7122,30,54,1-30-2017-054-02,2,1,14,0,8,35.46946276391870000000,10,2
7122,30,54,1-30-2017-054-02,2,1,15,1,9,35.46946276391870000000,10,2
7122,30,54,1-30-2017-054-02,2,1,16,0,8,35.46946276391870000000,10,2
7181,30,55,1-30-2017-055-04,4,1,2,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,3,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,13,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,14,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,15,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,1,16,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,2,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,3,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,13,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,14,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,15,0,8,5616.45073494707000000000,10,2
7181,30,55,1-30-2017-055-04,4,2,16,0,8,5616.45073494707000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,2,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,3,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,13,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,14,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,15,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,1,16,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,2,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,3,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,13,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,14,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,15,0,8,1062.05087838150000000000,10,2
7269,30,56,1-30-2017-056-03,3,2,16,0,8,1062.05087838150000000000,10,2
7327,30,57,1-30-2017-057-05,5,1,2,1,9,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,1,3,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,1,13,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,1,14,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,1,15,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,1,16,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,2,1,1,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,3,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,13,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,14,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,15,0,8,127.57237189256300000000,10,2
7327,30,57,1-30-2017-057-05,5,2,16,0,8,127.57237189256300000000,10,2
7396,30,61,1-30-2017-061-03,3,1,2,0,8,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,1,3,0,8,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,1,13,0,8,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,1,14,0,8,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,1,15,0,8,539.22936404511500000000,10,2
7396,30,61,1-30-2017-061-03,3,1,16,0,8,539.22936404511500000000,10,2
7451,30,62,1-30-2017-062-05,5,2,2,0,8,152.15634478049000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,3,0,8,152.15634478049000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,13,0,8,152.15634478049000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,14,0,8,152.15634478049000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,15,0,8,152.15634478049000000000,10,2
7451,30,62,1-30-2017-062-05,5,2,16,0,8,152.15634478049000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,2,0,8,5273.73069432622000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,3,0,8,5273.73069432622000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,13,0,8,5273.73069432622000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,14,0,8,5273.73069432622000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,15,0,8,5273.73069432622000000000,10,2
7564,30,64,1-30-2017-064-07,7,1,16,0,8,5273.73069432622000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,2,0,8,1466.95760247911000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,3,0,8,1466.95760247911000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,13,0,8,1466.95760247911000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,14,0,8,1466.95760247911000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,15,0,8,1466.95760247911000000000,10,2
7612,30,65,1-30-2017-065-04,4,2,16,0,8,1466.95760247911000000000,10,2
7749,30,70,1-30-2017-070-02,2,2,2,1,3,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,3,0,8,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,13,0,8,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,14,0,8,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,15,0,8,101.74563607327200000000,10,2
7749,30,70,1-30-2017-070-02,2,2,16,0,8,101.74563607327200000000,10,2
7803,30,72,1-30-2017-072-02,2,1,2,0,8,95.95328383992720000000,10,2
7803,30,72,1-30-2017-072-02,2,1,3,0,8,95.95328383992720000000,10,2
7803,30,72,1-30-2017-072-02,2,1,13,0,8,95.95328383992720000000,10,2
7803,30,72,1-30-2017-072-02,2,1,14,0,8,95.95328383992720000000,10,2
7803,30,72,1-30-2017-072-02,2,1,15,0,8,95.95328383992720000000,10,2
7803,30,72,1-30-2017-072-02,2,1,16,0,8,95.95328383992720000000,10,2
7856,30,73,1-30-2017-073-03,3,1,2,0,8,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,1,3,0,8,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,1,13,0,8,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,1,14,0,8,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,1,15,0,8,435.40505207481300000000,10,2
7856,30,73,1-30-2017-073-03,3,1,16,0,8,435.40505207481300000000,10,2
7864,30,75,1-30-2017-075-02,2,1,2,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,1,3,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,1,13,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,1,14,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,1,15,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,1,16,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,2,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,3,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,13,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,14,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,15,0,8,38.23505510878350000000,10,2
7864,30,75,1-30-2017-075-02,2,2,16,0,8,38.23505510878350000000,10,2
8012,30,77,1-30-2017-077-03,3,1,2,1,1,1794.30440355272000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,3,0,8,1794.30440355272000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,13,0,8,1794.30440355272000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,14,0,8,1794.30440355272000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,15,0,8,1794.30440355272000000000,10,2
8012,30,77,1-30-2017-077-03,3,1,16,0,8,1794.30440355272000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,2,0,8,2644.12219900419000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,3,0,8,2644.12219900419000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,13,0,8,2644.12219900419000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,14,0,8,2644.12219900419000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,15,0,8,2644.12219900419000000000,10,2
8081,30,78,1-30-2017-078-07,7,2,16,0,8,2644.12219900419000000000,10,2
8082,30,79,1-30-2017-079-02,2,1,2,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,1,3,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,1,13,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,1,14,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,1,15,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,1,16,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,2,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,3,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,13,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,14,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,15,0,8,56.71609934376400000000,10,2
8082,30,79,1-30-2017-079-02,2,2,16,0,8,56.71609934376400000000,10,2
8172,30,80,1-30-2017-080-03,3,1,2,1,3,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,3,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,13,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,14,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,15,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,1,16,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,2,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,3,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,13,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,14,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,15,0,8,3001.76896990858000000000,10,2
8172,30,80,1-30-2017-080-03,3,2,16,0,8,3001.76896990858000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,2,9,8,7165.23244737877000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,3,0,8,7165.23244737877000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,13,0,8,7165.23244737877000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,14,0,8,7165.23244737877000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,15,0,8,7165.23244737877000000000,10,2
8275,30,85,1-30-2017-085-04,4,1,16,0,8,7165.23244737877000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,2,0,8,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,3,0,8,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,13,0,8,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,14,0,8,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,15,0,8,4013.78833145692000000000,10,2
8378,30,86,1-30-2017-086-04,4,2,16,0,8,4013.78833145692000000000,10,2
8492,30,89,1-30-2017-089-02,2,2,2,1,9,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,3,1,2,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,13,0,8,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,14,1,2,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,15,0,8,52.52877316031450000000,10,2
8492,30,89,1-30-2017-089-02,2,2,16,1,2,52.52877316031450000000,10,2
8494,30,91,1-30-2017-091-05,5,1,2,0,8,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,3,0,8,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,13,0,8,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,14,0,8,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,15,0,8,101.93904210989400000000,10,2
8494,30,91,1-30-2017-091-05,5,1,16,0,8,101.93904210989400000000,10,2
8639,30,95,1-30-2017-095-05,5,1,2,0,8,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,3,0,8,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,13,0,8,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,14,0,8,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,15,0,8,205.62948498335200000000,10,2
8639,30,95,1-30-2017-095-05,5,1,16,0,8,205.62948498335200000000,10,2
8732,30,97,1-30-2017-097-04,4,2,2,0,8,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,3,0,8,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,13,0,8,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,14,0,8,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,15,0,8,1433.51342997212000000000,10,2
8732,30,97,1-30-2017-097-04,4,2,16,0,8,1433.51342997212000000000,10,2
8771,30,99,1-30-2017-099-03,3,2,2,0,8,409.85423768637300000000,10,2
8771,30,99,1-30-2017-099-03,3,2,3,0,8,409.85423768637300000000,10,2
8771,30,99,1-30-2017-099-03,3,2,13,0,8,409.85423768637300000000,10,2
8771,30,99,1-30-2017-099-03,3,2,14,0,8,409.85423768637300000000,10,2
8771,30,99,1-30-2017-099-03,3,2,15,0,8,409.85423768637300000000,10,2
8771,30,99,1-30-2017-099-03,3,2,16,0,8,409.85423768637300000000,10,2
8819,30,101,1-30-2017-101-02,2,2,2,0,8,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,3,0,8,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,13,0,8,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,14,0,8,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,15,0,8,61.32447502117920000000,10,2
8819,30,101,1-30-2017-101-02,2,2,16,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,2,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,3,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,13,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,14,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,15,0,8,61.32447502117920000000,10,2
8837,30,102,1-30-2017-102-02,2,1,16,0,8,61.32447502117920000000,10,2
8886,30,103,1-30-2017-103-04,4,1,2,1,1,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,3,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,13,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,14,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,15,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,1,16,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,2,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,3,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,13,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,14,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,15,0,8,1473.08117807378000000000,10,2
8886,30,103,1-30-2017-103-04,4,2,16,0,8,1473.08117807378000000000,10,2
8898,30,105,1-30-2017-105-02,2,2,2,0,8,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,3,0,8,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,13,0,8,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,14,0,8,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,15,0,8,36.98474261371070000000,10,2
8898,30,105,1-30-2017-105-02,2,2,16,0,8,36.98474261371070000000,10,2
9028,30,110,1-30-2017-110-03,3,3,2,0,8,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,3,0,8,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,13,0,8,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,14,0,8,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,15,0,8,1089.87835519426000000000,10,2
9028,30,110,1-30-2017-110-03,3,3,16,0,8,1089.87835519426000000000,10,2
9099,30,111,1-30-2017-111-03,3,1,2,1,2,567.96366418237500000000,10,2
9099,30,111,1-30-2017-111-03,3,1,3,0,8,567.96366418237500000000,10,2
9099,30,111,1-30-2017-111-03,3,1,13,1,2,567.96366418237500000000,10,2
9099,30,111,1-30-2017-111-03,3,1,14,0,8,567.96366418237500000000,10,2
9099,30,111,1-30-2017-111-03,3,1,15,1,2,567.96366418237500000000,10,2
9099,30,111,1-30-2017-111-03,3,1,16,0,8,567.96366418237500000000,10,2
6241,31,4,1-31-2017-004-06,6,1,2,0,8,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,3,0,8,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,13,0,8,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,14,0,8,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,15,0,8,374.46925544577300000000,6,2
6241,31,4,1-31-2017-004-06,6,1,16,0,8,374.46925544577300000000,6,2
6311,31,5,1-31-2017-005-03,3,1,2,9,8,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,3,9,8,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,13,9,8,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,14,9,8,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,15,0,8,562.11522338877600000000,6,2
6311,31,5,1-31-2017-005-03,3,1,16,0,8,562.11522338877600000000,6,2
6398,31,6,1-31-2017-006-07,7,2,2,0,8,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,3,1,2,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,13,0,8,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,14,0,8,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,15,0,8,1609.39441873419000000000,6,2
6398,31,6,1-31-2017-006-07,7,2,16,0,8,1609.39441873419000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,2,0,8,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,3,0,8,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,13,0,8,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,14,0,8,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,15,0,8,2792.73572987369000000000,6,2
6505,31,7,1-31-2017-007-04,4,2,16,0,8,2792.73572987369000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,2,0,8,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,3,0,8,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,13,0,8,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,14,0,8,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,15,0,8,1255.56663445132000000000,6,2
6672,31,11,1-31-2017-011-07,7,1,16,0,8,1255.56663445132000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,2,0,8,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,3,0,8,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,13,0,8,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,14,0,8,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,15,0,8,1625.67773236403000000000,6,2
6714,31,12,1-31-2017-012-04,4,1,16,0,8,1625.67773236403000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,2,0,8,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,3,0,8,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,13,0,8,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,14,0,8,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,15,0,8,1284.64109095433000000000,6,2
6750,31,13,1-31-2017-013-04,4,1,16,0,8,1284.64109095433000000000,6,2
6799,31,15,1-31-2017-015-03,3,2,2,0,8,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,3,9,8,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,13,0,8,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,14,0,8,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,15,0,8,749.39825076123100000000,6,2
6799,31,15,1-31-2017-015-03,3,2,16,0,8,749.39825076123100000000,6,2
6890,31,18,1-31-2017-018-04,4,1,2,1,9,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,3,0,8,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,13,0,8,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,14,0,8,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,15,0,8,2463.15349404059000000000,6,2
6890,31,18,1-31-2017-018-04,4,1,16,0,8,2463.15349404059000000000,6,2
6902,31,19,1-31-2017-019-04,4,1,2,0,8,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,3,0,8,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,13,0,8,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,14,0,8,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,15,0,8,733.33339149754300000000,6,2
6902,31,19,1-31-2017-019-04,4,1,16,0,8,733.33339149754300000000,6,2
6953,31,20,1-31-2017-020-03,3,1,2,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,3,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,13,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,14,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,15,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,1,16,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,2,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,3,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,13,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,14,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,15,0,8,1250.62463447385000000000,6,2
6953,31,20,1-31-2017-020-03,3,2,16,0,8,1250.62463447385000000000,6,2
7040,31,22,1-31-2017-022-06,6,1,2,1,1,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,3,0,8,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,13,0,8,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,14,0,8,689.61885436365700000000,6,2
7040,31,22,1-31-2017-022-06,6,1,15,0,8,689.61885436365700000000,6,2
