CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,SEATLOC,SEATTYPE,ORIENTATION,TRACK,PERFORMANCE,INTRESTRAINT,HEADRESTYPE,HEADRESTDAM,HEADRESTACT,ROLLPROTECTION,BELTAVAILINSP,BELTUSEINSP,BELTMALFUNCTIONINSP,BELTANCHORINSP,BELTPRETENSIONINSP,BELTPOSDEVPRESINSP,BELTGUIDEINSP,SEATROW,LOCATION,CASEWGT,PSUSTRAT,VERSION
6670,32,26,1-32-2017-026-09,9,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,0,0,0,1,1,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,13,1,1,6,1,1,3,2,1,1,4,4,1,2,0,0,0,1,3,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,21,,,,,,,,,,,,,,,,,2,1,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,22,,,,,,,,,,,,,,,,,2,2,10613.98955356260000000000,7,2
6670,32,26,1-32-2017-026-09,9,1,23,5,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,10613.98955356260000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,11,1,1,2,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1513.61702994703000000000,7,2
6708,32,27,1-32-2017-027-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1513.61702994703000000000,7,2
6709,32,28,1-32-2017-028-05,5,1,11,1,1,3,1,1,3,2,1,1,4,0,0,2,0,0,0,1,1,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,13,,,,,,,,,,,,,,,,,1,3,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,21,,,,,,,,,,,,,,,,,2,1,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,22,,,,,,,,,,,,,,,,,2,2,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,1,23,,,,,,,,,,,,,,,,,2,3,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,11,1,1,4,1,1,3,2,1,1,4,0,0,4,1,0,0,1,1,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,13,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,3,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,21,,,,,,,,,,,,,,,,,2,1,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,22,,,,,,,,,,,,,,,,,2,2,257.94526058209200000000,7,2
6709,32,28,1-32-2017-028-05,5,2,23,3,1,1,1,1,2,2,1,1,4,14,1,1,0,0,0,2,3,257.94526058209200000000,7,2
6743,32,29,1-32-2017-029-09,9,1,11,2,1,3,1,1,2,2,1,1,4,4,1,1,0,0,0,1,1,11898.59044141580000000000,7,2
6743,32,29,1-32-2017-029-09,9,1,13,,,,,,,,,,,,,,,,,1,3,11898.59044141580000000000,7,2
6743,32,29,1-32-2017-029-09,9,1,21,,,,,,,,,,,,,,,,,2,1,11898.59044141580000000000,7,2
6743,32,29,1-32-2017-029-09,9,1,23,,,,,,,,,,,,,,,,,2,3,11898.59044141580000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,13,,,,,,,,,,,,,,,,,1,3,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,21,,,,,,,,,,,,,,,,,2,1,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,22,,,,,,,,,,,,,,,,,2,2,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,1,23,,,,,,,,,,,,,,,,,2,3,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,21,,,,,,,,,,,,,,,,,2,1,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,22,,,,,,,,,,,,,,,,,2,2,4008.89781094842000000000,7,2
6744,32,30,1-32-2017-030-06,6,2,23,,,,,,,,,,,,,,,,,2,3,4008.89781094842000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,13,,,,,,,,,,,,,,,,,1,3,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,21,,,,,,,,,,,,,,,,,2,1,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,22,,,,,,,,,,,,,,,,,2,2,5306.80771863192000000000,7,2
6778,32,31,1-32-2017-031-07,7,2,23,,,,,,,,,,,,,,,,,2,3,5306.80771863192000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,11,1,1,5,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,13,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1463.79989406413000000000,7,2
6779,32,32,1-32-2017-032-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1463.79989406413000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,11,2,1,3,1,1,3,2,2,1,4,4,1,1,2,0,0,1,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,3,0,0,1,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,11,1,1,4,1,1,3,2,2,1,4,4,1,2,1,0,0,1,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,13,,,,,,,,,,,,,,,,,1,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,21,,,,,,,,,,,,,,,,,2,1,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,22,,,,,,,,,,,,,,,,,2,2,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,23,,,,,,,,,,,,,,,,,2,3,1687.85652753375000000000,7,2
6821,32,34,1-32-2017-034-03,3,3,98,,,,,,,,,,,,,,,,,0,0,1687.85652753375000000000,7,2
6847,32,35,1-32-2017-035-01,1,1,11,7,1,4,1,1,3,2,1,1,4,4,1,2,0,0,0,1,1,396.69383927176600000000,7,2
6847,32,35,1-32-2017-035-01,1,1,12,,,,,,,,,,,,,,,,,1,2,396.69383927176600000000,7,2
6847,32,35,1-32-2017-035-01,1,1,13,,,,,,,,,,,,,,,,,1,3,396.69383927176600000000,7,2
6860,32,36,1-32-2017-036-03,3,1,11,1,1,3,1,1,3,2,2,1,4,0,1,2,2,0,0,1,1,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,13,,,,,,,,,,,,,,,,,1,3,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,11,1,1,3,1,1,3,2,1,1,4,0,1,2,2,0,0,1,1,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1642.02097146795000000000,7,2
6860,32,36,1-32-2017-036-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1642.02097146795000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,13,,,,,,,,,,,,,,,,,1,3,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,21,,,,,,,,,,,,,,,,,2,1,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,22,,,,,,,,,,,,,,,,,2,2,3184.70696791482000000000,7,2
6861,32,37,1-32-2017-037-06,6,1,23,,,,,,,,,,,,,,,,,2,3,3184.70696791482000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,11,1,1,4,1,1,3,2,1,1,4,0,1,3,2,0,0,1,1,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,13,,,,,,,,,,,,,,,,,1,3,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,21,,,,,,,,,,,,,,,,,2,1,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,22,,,,,,,,,,,,,,,,,2,2,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,1,23,,,,,,,,,,,,,,,,,2,3,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,11,6,1,4,1,1,3,2,1,1,4,4,1,3,0,0,0,1,1,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,13,,,,,,,,,,,,,,,,,1,3,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,21,,,,,,,,,,,,,,,,,2,1,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,22,,,,,,,,,,,,,,,,,2,2,301.15551826992000000000,7,2
6898,32,38,1-32-2017-038-05,5,2,23,,,,,,,,,,,,,,,,,2,3,301.15551826992000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,13,1,1,5,1,1,3,2,1,1,4,4,1,3,1,0,0,1,3,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,21,,,,,,,,,,,,,,,,,2,1,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,22,,,,,,,,,,,,,,,,,2,2,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,1,23,,,,,,,,,,,,,,,,,2,3,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,11,1,1,5,1,1,3,1,1,1,4,4,1,4,1,0,0,1,1,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,13,,,,,,,,,,,,,,,,,1,3,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,21,,,,,,,,,,,,,,,,,2,1,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,22,,,,,,,,,,,,,,,,,2,2,1767.17385729848000000000,7,2
6899,32,39,1-32-2017-039-03,3,2,23,,,,,,,,,,,,,,,,,2,3,1767.17385729848000000000,7,2
6939,32,40,1-32-2017-040-02,2,2,11,1,1,5,5,1,3,3,1,1,4,4,1,4,3,0,0,1,1,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,13,,,,,,,,,,,,,,,,,1,3,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,21,,,,,,,,,,,,,,,,,2,1,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,22,,,,,,,,,,,,,,,,,2,2,172.68235312684700000000,7,2
6939,32,40,1-32-2017-040-02,2,2,23,,,,,,,,,,,,,,,,,2,3,172.68235312684700000000,7,2
6940,32,41,1-32-2017-041-04,4,1,11,1,1,4,1,1,2,2,1,1,4,4,1,2,1,0,0,1,1,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,13,,,,,,,,,,,,,,,,,1,3,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,21,,,,,,,,,,,,,,,,,2,1,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,22,,,,,,,,,,,,,,,,,2,2,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,1,23,,,,,,,,,,,,,,,,,2,3,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,13,,,,,,,,,,,,,,,,,1,3,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,21,,,,,,,,,,,,,,,,,2,1,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,22,,,,,,,,,,,,,,,,,2,2,7688.51403573042000000000,7,2
6940,32,41,1-32-2017-041-04,4,2,23,4,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,7688.51403573042000000000,7,2
6980,32,43,1-32-2017-043-03,3,1,11,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,13,1,1,6,1,1,3,2,1,1,4,4,1,2,2,0,0,1,3,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,21,7,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,1,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,22,,,,,,,,,,,,,,,,,2,2,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,23,7,1,1,1,1,3,2,1,1,4,4,1,1,0,0,0,2,3,889.05401556785400000000,7,2
6980,32,43,1-32-2017-043-03,3,1,98,,,,,,,,,,,,,,,,,0,0,889.05401556785400000000,7,2
6987,32,44,1-32-2017-044-03,3,1,11,1,1,4,1,1,3,2,2,1,4,4,1,4,2,0,0,1,1,889.05401556377100000000,7,2
6987,32,44,1-32-2017-044-03,3,1,13,,,,,,,,,,,,,,,,,1,3,889.05401556377100000000,7,2
7010,32,45,1-32-2017-045-08,8,1,11,2,1,4,1,1,2,2,1,1,4,4,1,1,9,0,0,1,1,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,1,13,,,,,,,,,,,,,,,,,1,3,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,11,1,1,4,1,1,3,2,1,1,4,4,1,3,9,0,0,1,1,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,13,1,1,6,1,1,3,2,1,1,4,4,1,3,9,0,0,1,3,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,21,,,,,,,,,,,,,,,,,2,1,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,22,7,1,1,1,2,3,2,1,1,4,14,1,1,9,0,0,2,2,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,23,,,,,,,,,,,,,,,,,2,3,1502.31800595479000000000,7,2
7010,32,45,1-32-2017-045-08,8,2,98,,,,,,,,,,,,,,,,,0,0,1502.31800595479000000000,7,2
7011,32,46,1-32-2017-046-02,2,1,11,1,1,4,1,1,3,2,1,1,4,4,1,2,2,0,0,1,1,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,13,1,1,4,1,1,3,2,1,1,4,0,1,4,2,0,0,1,3,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,21,,,,,,,,,,,,,,,,,2,1,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,22,,,,,,,,,,,,,,,,,2,2,199.81596105114200000000,7,2
7011,32,46,1-32-2017-046-02,2,1,23,,,,,,,,,,,,,,,,,2,3,199.81596105114200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,5,0,0,1,1,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,13,1,1,6,1,1,3,2,1,1,4,4,1,4,5,0,0,1,3,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,21,,,,,,,,,,,,,,,,,2,1,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,22,,,,,,,,,,,,,,,,,2,2,841.13676141476200000000,7,2
7053,32,48,1-32-2017-048-03,3,2,23,,,,,,,,,,,,,,,,,2,3,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,1,11,99,9,9,99,9,99,9,9,1,,,,,,,,1,1,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,13,1,1,4,8,1,3,2,1,1,,,,,,,,1,3,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,21,,,,,,,,,,,,,,,,,2,1,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,22,,,,,,,,,,,,,,,,,2,2,841.13676141476200000000,7,2
7054,32,49,1-32-2017-049-03,3,2,23,3,1,1,1,1,3,2,1,1,4,0,1,1,0,0,0,2,3,841.13676141476200000000,7,2
7087,32,50,1-32-2017-050-04,4,1,11,1,1,4,1,1,3,2,1,1,4,4,1,3,2,0,0,1,1,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,13,,,,,,,,,,,,,,,,,1,3,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,21,,,,,,,,,,,,,,,,,2,1,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,22,,,,,,,,,,,,,,,,,2,2,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,1,23,,,,,,,,,,,,,,,,,2,3,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,1,0,0,1,1,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,13,,,,,,,,,,,,,,,,,1,3,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,21,,,,,,,,,,,,,,,,,2,1,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,22,,,,,,,,,,,,,,,,,2,2,2912.30959026588000000000,7,2
7087,32,50,1-32-2017-050-04,4,2,23,,,,,,,,,,,,,,,,,2,3,2912.30959026588000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,11,1,1,4,1,1,3,2,9,1,4,4,1,3,2,8,0,1,1,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,13,1,1,2,1,1,3,2,9,1,4,0,0,4,2,0,0,1,3,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,21,,,,,,,,,,,,,,,,,2,1,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,22,,,,,,,,,,,,,,,,,2,2,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,1,23,,,,,,,,,,,,,,,,,2,3,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,11,1,1,4,1,1,3,1,9,1,4,4,1,2,1,0,0,1,1,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,13,,,,,,,,,,,,,,,,,1,3,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,21,,,,,,,,,,,,,,,,,2,1,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,22,,,,,,,,,,,,,,,,,2,2,100.60516864590000000000,7,2
7101,32,51,1-32-2017-051-02,2,2,23,,,,,,,,,,,,,,,,,2,3,100.60516864590000000000,7,2
7102,32,52,1-32-2017-052-05,5,2,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,13,,,,,,,,,,,,,,,,,1,3,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,21,,,,,,,,,,,,,,,,,2,1,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,22,,,,,,,,,,,,,,,,,2,2,220.47297771723300000000,7,2
7102,32,52,1-32-2017-052-05,5,2,23,,,,,,,,,,,,,,,,,2,3,220.47297771723300000000,7,2
7103,32,53,1-32-2017-053-07,7,1,11,2,1,3,1,1,3,2,1,1,4,99,1,5,9,1,1,1,1,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,13,,,,,,,,,,,,,,,,,1,3,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,21,,,,,,,,,,,,,,,,,2,1,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,22,,,,,,,,,,,,,,,,,2,2,4690.24426634406000000000,7,2
7103,32,53,1-32-2017-053-07,7,1,23,,,,,,,,,,,,,,,,,2,3,4690.24426634406000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,11,2,1,4,1,1,3,2,1,1,4,4,1,1,0,1,1,1,1,11743.75446461050000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,13,2,1,4,1,1,3,2,1,1,4,4,1,1,0,1,1,1,3,11743.75446461050000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,21,,,,,,,,,,,,,,,,,2,1,11743.75446461050000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,22,,,,,,,,,,,,,,,,,2,2,11743.75446461050000000000,7,2
7158,32,56,1-32-2017-056-10,10,1,23,,,,,,,,,,,,,,,,,2,3,11743.75446461050000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,11,1,1,5,1,1,3,2,1,1,4,4,1,4,9,0,0,1,1,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,13,,,,,,,,,,,,,,,,,1,3,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,21,,,,,,,,,,,,,,,,,2,1,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,22,,,,,,,,,,,,,,,,,2,2,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,23,,,,,,,,,,,,,,,,,2,3,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,31,,,,,,,,,,,,,,,,,3,1,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,32,,,,,,,,,,,,,,,,,3,2,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,1,33,,,,,,,,,,,,,,,,,3,3,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,11,2,1,3,6,1,3,2,1,1,4,4,1,4,1,0,0,1,1,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,13,,,,,,,,,,,,,,,,,1,3,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,21,,,,,,,,,,,,,,,,,2,1,2629.97117438863000000000,7,2
7172,32,57,1-32-2017-057-07,7,2,23,,,,,,,,,,,,,,,,,2,3,2629.97117438863000000000,7,2
7194,32,58,1-32-2017-058-03,3,2,11,1,1,4,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,13,,,,,,,,,,,,,,,,,1,3,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,21,,,,,,,,,,,,,,,,,2,1,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,22,,,,,,,,,,,,,,,,,2,2,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,23,,,,,,,,,,,,,,,,,2,3,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,31,,,,,,,,,,,,,,,,,3,1,725.43640745556300000000,7,2
7194,32,58,1-32-2017-058-03,3,2,33,,,,,,,,,,,,,,,,,3,3,725.43640745556300000000,7,2
7207,32,59,1-32-2017-059-03,3,1,11,99,9,9,99,9,99,9,9,1,4,4,1,2,2,0,0,1,1,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,12,,,,,,,,,,,,,,,,,1,2,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,13,,,,,,,,,,,,,,,,,1,3,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,21,,,,,,,,,,,,,,,,,2,1,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,22,,,,,,,,,,,,,,,,,2,2,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,1,23,,,,,,,,,,,,,,,,,2,3,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,11,1,1,6,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,13,,,,,,,,,,,,,,,,,1,3,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,21,,,,,,,,,,,,,,,,,2,1,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,22,,,,,,,,,,,,,,,,,2,2,774.44113737545000000000,7,2
7207,32,59,1-32-2017-059-03,3,2,23,,,,,,,,,,,,,,,,,2,3,774.44113737545000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,11,1,1,3,1,1,3,2,1,1,4,4,1,4,2,0,0,1,1,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,13,,,,,,,,,,,,,,,,,1,3,1502.03202596143000000000,7,2
7206,32,61,1-32-2017-061-06,6,1,21,,,,,,,,,,,,,,,,,2,1,1502.03202596143000000000,7,2
