CASEID,PSU,CASENO,CASENUMBER,CATEGORY,VEHNO,BAGNO,SEATLOC,CASEWGT,PSUSTRAT,VERSION
7254,32,63,1-32-2017-063-06,6,3,7,13,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,6,21,967.18787873412400000000,7,2
7254,32,63,1-32-2017-063-06,6,3,7,23,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,1,11,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,3,11,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,5,11,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,2,13,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,4,13,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,6,13,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,5,21,967.18787873412400000000,7,2
7255,32,64,1-32-2017-064-06,6,1,6,23,967.18787873412400000000,7,2
7290,32,66,1-32-2017-066-02,2,1,1,11,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,3,11,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,5,11,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,2,13,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,4,13,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,6,13,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,5,21,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,6,23,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,5,31,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,1,6,33,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,2,1,11,38.77899408977660000000,7,2
7290,32,66,1-32-2017-066-02,2,2,2,13,38.77899408977660000000,7,2
7297,32,67,1-32-2017-067-03,3,1,1,11,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,1,11,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,2,11,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,5,11,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,3,13,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,4,13,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,6,13,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,5,21,678.98210436141800000000,7,2
7297,32,67,1-32-2017-067-03,3,2,6,23,678.98210436141800000000,7,2
7298,32,68,1-32-2017-068-07,7,1,1,11,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,3,11,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,5,11,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,2,13,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,4,13,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,6,13,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,5,21,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,1,6,23,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,2,1,11,2461.55740743636000000000,7,2
7298,32,68,1-32-2017-068-07,7,2,2,13,2461.55740743636000000000,7,2
7299,32,69,1-32-2017-069-03,3,1,1,11,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,2,11,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,3,11,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,4,11,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,5,13,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,6,13,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,7,13,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,4,21,678.98210436141800000000,7,2
7299,32,69,1-32-2017-069-03,3,1,7,23,678.98210436141800000000,7,2
7355,32,71,1-32-2017-071-09,9,1,1,11,7001.44042044344000000000,7,2
7355,32,71,1-32-2017-071-09,9,1,2,13,7001.44042044344000000000,7,2
7356,32,72,1-32-2017-072-02,2,1,1,11,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,1,2,13,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,2,1,11,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,2,2,13,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,1,11,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,2,11,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,5,11,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,3,13,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,4,13,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,6,13,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,5,21,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,6,23,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,7,31,94.58070824965230000000,7,2
7356,32,72,1-32-2017-072-02,2,3,8,33,94.58070824965230000000,7,2
7394,32,73,1-32-2017-073-04,4,1,1,11,4211.11416248555000000000,7,2
7394,32,73,1-32-2017-073-04,4,1,3,11,4211.11416248555000000000,7,2
7394,32,73,1-32-2017-073-04,4,1,2,13,4211.11416248555000000000,7,2
7394,32,73,1-32-2017-073-04,4,1,4,13,4211.11416248555000000000,7,2
7418,32,74,1-32-2017-074-03,3,1,1,11,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,3,11,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,5,11,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,2,13,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,4,13,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,6,13,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,5,21,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,1,6,23,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,2,1,11,840.27147659233500000000,7,2
7418,32,74,1-32-2017-074-03,3,2,2,13,840.27147659233500000000,7,2
7423,32,77,1-32-2017-077-04,4,2,1,11,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,2,11,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,3,11,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,4,11,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,5,13,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,6,13,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,7,13,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,4,21,2909.31367156946000000000,7,2
7423,32,77,1-32-2017-077-04,4,2,7,23,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,1,11,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,2,11,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,3,11,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,4,13,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,5,13,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,6,13,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,3,21,2909.31367156946000000000,7,2
7458,32,78,1-32-2017-078-04,4,1,4,23,2909.31367156946000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,1,11,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,3,11,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,2,13,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,4,13,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,3,21,2261.97195645502000000000,7,2
7520,32,79,1-32-2017-079-06,6,2,4,23,2261.97195645502000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,1,11,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,1,2,13,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,1,11,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,3,11,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,5,11,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,2,13,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,4,13,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,6,13,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,5,21,1166.26283887066000000000,7,2
7521,32,80,1-32-2017-080-03,3,2,6,23,1166.26283887066000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,1,11,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,2,11,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,3,11,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,7,11,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,4,13,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,5,13,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,6,13,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,3,21,1166.26283887602000000000,7,2
7522,32,81,1-32-2017-081-03,3,1,6,23,1166.26283887602000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,1,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,3,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,5,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,2,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,4,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,6,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,5,21,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,1,6,23,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,1,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,3,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,5,11,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,2,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,4,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,6,13,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,5,21,6809.55000197747000000000,7,2
7577,32,82,1-32-2017-082-06,6,2,6,23,6809.55000197747000000000,7,2
7651,32,84,1-32-2017-084-02,2,1,1,11,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,3,11,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,5,11,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,2,13,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,4,13,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,6,13,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,5,21,58.31314601224810000000,7,2
7651,32,84,1-32-2017-084-02,2,1,6,23,58.31314601224810000000,7,2
7688,32,85,1-32-2017-085-04,4,1,1,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,3,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,5,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,2,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,4,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,6,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,5,21,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,1,6,23,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,1,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,3,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,5,11,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,2,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,4,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,6,13,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,5,21,2596.33618288292000000000,7,2
7688,32,85,1-32-2017-085-04,4,3,6,23,2596.33618288292000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,1,11,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,3,11,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,5,11,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,2,13,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,4,13,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,6,13,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,5,21,1044.02554058548000000000,7,2
7706,32,87,1-32-2017-087-03,3,1,6,23,1044.02554058548000000000,7,2
7746,32,89,1-32-2017-089-02,2,1,1,11,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,1,3,11,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,1,2,13,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,1,4,13,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,2,1,11,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,2,3,11,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,2,2,13,81.18720607776380000000,7,2
7746,32,89,1-32-2017-089-02,2,2,4,13,81.18720607776380000000,7,2
7762,32,91,1-32-2017-091-03,3,1,1,11,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,2,11,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,3,11,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,4,11,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,5,13,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,6,13,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,7,13,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,4,21,690.83474118155100000000,7,2
7762,32,91,1-32-2017-091-03,3,1,7,23,690.83474118155100000000,7,2
7763,32,92,1-32-2017-092-02,2,1,1,11,53.72181073921810000000,7,2
7763,32,92,1-32-2017-092-02,2,1,3,11,53.72181073921810000000,7,2
7763,32,92,1-32-2017-092-02,2,1,2,13,53.72181073921810000000,7,2
7763,32,92,1-32-2017-092-02,2,1,4,13,53.72181073921810000000,7,2
7806,32,93,1-32-2017-093-06,6,1,1,11,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,3,11,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,5,11,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,2,13,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,4,13,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,6,13,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,5,21,1339.87704916561000000000,7,2
7806,32,93,1-32-2017-093-06,6,1,6,23,1339.87704916561000000000,7,2
7814,32,94,1-32-2017-094-03,3,1,1,11,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,2,11,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,3,11,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,4,13,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,5,13,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,6,13,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,3,21,804.13036559925200000000,7,2
7814,32,94,1-32-2017-094-03,3,1,6,23,804.13036559925200000000,7,2
7815,32,95,1-32-2017-095-02,2,2,1,11,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,3,11,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,5,11,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,2,13,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,4,13,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,6,13,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,5,21,62.53208869677920000000,7,2
7815,32,95,1-32-2017-095-02,2,2,6,23,62.53208869677920000000,7,2
7816,32,96,1-32-2017-096-05,5,1,1,11,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,2,11,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,3,11,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,4,13,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,5,13,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,6,13,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,3,21,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,1,6,23,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,2,1,11,137.03705269770800000000,7,2
7816,32,96,1-32-2017-096-05,5,2,2,13,137.03705269770800000000,7,2
7876,32,98,1-32-2017-098-07,7,1,1,11,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,1,2,13,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,1,11,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,3,11,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,5,11,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,2,13,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,4,13,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,6,13,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,5,21,2914.99528309658000000000,7,2
7876,32,98,1-32-2017-098-07,7,2,6,23,2914.99528309658000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,1,11,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,2,11,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,3,11,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,4,13,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,5,13,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,6,13,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,3,21,1559.46989103299000000000,7,2
7917,32,100,1-32-2017-100-06,6,1,6,23,1559.46989103299000000000,7,2
7920,32,101,1-32-2017-101-09,9,2,1,11,4628.57733316537000000000,7,2
7920,32,101,1-32-2017-101-09,9,2,2,13,4628.57733316537000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,1,11,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,2,11,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,3,11,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,4,11,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,5,13,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,6,13,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,7,13,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,4,21,2386.69130050243000000000,7,2
7933,32,102,1-32-2017-102-07,7,2,7,23,2386.69130050243000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,1,11,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,2,11,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,3,11,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,4,13,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,5,13,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,6,13,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,3,21,1276.83679075119000000000,7,2
7934,32,103,1-32-2017-103-06,6,2,6,23,1276.83679075119000000000,7,2
7935,32,104,1-32-2017-104-02,2,1,1,11,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,3,11,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,5,11,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,2,13,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,4,13,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,6,13,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,5,21,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,1,6,23,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,2,1,11,51.19423790438260000000,7,2
7935,32,104,1-32-2017-104-02,2,2,2,13,51.19423790438260000000,7,2
7980,32,105,1-32-2017-105-07,7,1,1,11,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,3,11,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,2,13,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,4,13,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,3,21,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,4,23,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,3,31,1697.99965014925000000000,7,2
7980,32,105,1-32-2017-105-07,7,1,4,33,1697.99965014925000000000,7,2
7982,32,107,1-32-2017-107-03,3,1,1,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,2,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,3,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,4,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,5,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,6,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,3,21,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,1,6,23,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,1,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,2,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,3,11,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,4,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,5,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,6,13,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,3,21,468.36664145241800000000,7,2
7982,32,107,1-32-2017-107-03,3,2,6,23,468.36664145241800000000,7,2
8043,32,108,1-32-2017-108-04,4,1,1,11,1621.64908752691000000000,7,2
8043,32,108,1-32-2017-108-04,4,1,3,11,1621.64908752691000000000,7,2
8043,32,108,1-32-2017-108-04,4,1,2,13,1621.64908752691000000000,7,2
8043,32,108,1-32-2017-108-04,4,1,4,13,1621.64908752691000000000,7,2
8043,32,108,1-32-2017-108-04,4,2,1,11,1621.64908752691000000000,7,2
8043,32,108,1-32-2017-108-04,4,2,2,13,1621.64908752691000000000,7,2
8059,32,109,1-32-2017-109-01,1,1,1,11,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,2,11,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,3,11,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,4,13,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,5,13,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,6,13,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,3,21,260.67564091819700000000,7,2
8059,32,109,1-32-2017-109-01,1,1,6,23,260.67564091819700000000,7,2
8060,32,110,1-32-2017-110-02,2,1,1,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,2,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,3,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,4,13,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,5,13,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,6,13,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,3,21,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,1,6,23,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,1,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,2,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,3,11,86.24958115609160000000,7,2
8060,32,110,1-32-2017-110-02,2,2,4,11,86.24958115609160000000,7,2
